ID,Time,pos_x,pos_y,vel_x,vel_y,itv_x,itv_y,seed_x,seed_y
115.0,0.47,-3.1796372,-0.14163761,-4.5476875,0.04386556,0.22106104,-0.30900633,-0.49789485,-0.64928377
115.0,0.48,-3.2251139,-0.14119896,-4.7267866,0.19788319,0.0,0.0,0.0,0.0
115.0,0.49,-3.2723818,-0.13922012,-4.853131,0.27049318,0.0,0.0,0.0,0.0
116.0,0.0,-1.7182821,-2.1184952,-2.577423,5.296238,0.0,0.0,0.0,0.0
116.0,0.01,-1.7440563,-2.065533,-2.6160846,5.163832,0.0,0.0,0.0,0.0
116.0,0.02,-1.7702172,-2.0138946,-2.655326,5.0347366,0.0,0.0,0.0,0.0
116.0,0.03,-1.7967705,-1.9635472,-2.6951556,4.908868,0.0,0.0,0.0,0.0
116.0,0.04,-1.823722,-1.9144585,-2.735583,4.786146,0.0,0.0,0.0,0.0
116.0,0.05,-1.8510778,-1.866597,-2.7766166,4.6664925,0.0,0.0,0.0,0.0
116.0,0.06,-1.8788439,-1.8199321,-2.818266,4.5498304,0.0,0.0,0.0,0.0
116.0,0.07,-1.9070265,-1.7744339,-2.86054,4.4360847,0.0,0.0,0.0,0.0
116.0,0.08,-1.9356319,-1.730073,-2.9034479,4.3251824,0.0,0.0,0.0,0.0
116.0,0.09,-1.9646664,-1.6868211,-2.9469995,4.217053,0.0,0.0,0.0,0.0
116.0,0.1,-1.9941363,-1.6446506,-2.9912045,4.1116266,0.0,0.0,0.0,0.0
116.0,0.11,-2.0240483,-1.6035343,-3.0360725,4.008836,0.0,0.0,0.0,0.0
116.0,0.12,-2.054409,-1.563446,-3.0816135,3.908615,0.0,0.0,0.0,0.0
116.0,0.13,-2.085225,-1.52436,-3.1278377,3.8108997,0.0,0.0,0.0,0.0
116.0,0.14,-2.1165035,-1.486251,-3.174755,3.7156274,0.0,0.0,0.0,0.0
116.0,0.15,-2.148251,-1.4490948,-3.2223766,3.622737,0.0,0.0,0.0,0.0
116.0,0.16,-2.1804748,-1.4128674,-3.2707121,3.5321686,0.0,0.0,0.0,0.0
116.0,0.17,-2.213182,-1.3775457,-3.319773,3.4438643,0.0,0.0,0.0,0.0
116.0,0.18,-2.2463796,-1.3431071,-3.3695693,3.3577678,0.0,0.0,0.0,0.0
116.0,0.19,-2.2800753,-1.3095294,-3.2287126,2.876816,0.1914006,-0.39700747,-0.9331828,-1.2493345
116.0,0.2,-2.3123624,-1.2807612,-3.3728433,3.0033994,0.0,0.0,0.0,0.0
116.0,0.21,-2.3460908,-1.2507273,-3.471286,3.0275664,0.0,0.0,0.0,0.0
116.0,0.22,-2.3808036,-1.2204516,-3.5472803,3.001503,0.0,0.0,0.0,0.0
116.0,0.23,-2.4162765,-1.1904366,-3.612452,2.9512784,0.0,0.0,0.0,0.0
116.0,0.24,-2.452401,-1.1609237,-3.67262,2.8899028,0.0,0.0,0.0,0.0
116.0,0.25,-2.4891272,-1.1320248,-3.7307,2.8238587,0.0,0.0,0.0,0.0
116.0,0.26,-2.5264342,-1.1037861,-3.788156,2.7563636,0.0,0.0,0.0,0.0
116.0,0.27,-2.5643156,-1.0762224,-3.8457255,2.6890051,0.0,0.0,0.0,0.0
116.0,0.28,-2.602773,-1.0493324,-3.9037857,2.6225557,0.0,0.0,0.0,0.0
116.0,0.29,-2.6418107,-1.0231068,-3.9625292,2.5573792,0.0,0.0,0.0,0.0
116.0,0.3,-2.6814358,-0.997533,-4.0220604,2.4936388,0.0,0.0,0.0,0.0
116.0,0.31,-2.7216563,-0.97259665,-4.0824375,2.4313946,0.0,0.0,0.0,0.0
116.0,0.32,-2.7624807,-0.94828266,-4.1436977,2.3706582,0.0,0.0,0.0,0.0
116.0,0.33,-2.8039176,-0.92457604,-4.205865,2.3114157,0.0,0.0,0.0,0.0
116.0,0.34,-2.8459764,-0.9014619,-4.268959,2.2536426,0.0,0.0,0.0,0.0
116.0,0.35,-2.888666,-0.87892544,-4.332996,2.1973076,0.0,0.0,0.0,0.0
116.0,0.36,-2.9319959,-0.85695237,-4.3979926,2.1423779,0.0,0.0,0.0,0.0
116.0,0.37,-2.9759758,-0.8355286,-4.2709,1.6979029,0.19306283,-0.390917,-0.15659274,-0.782512
116.0,0.38,-3.0186846,-0.8185496,-4.431495,1.8509146,0.0,0.0,0.0,0.0
116.0,0.39,-3.0629995,-0.8000404,-4.546233,1.9023714,0.0,0.0,0.0,0.0
116.0,0.4,-3.1084619,-0.7810167,-4.6385603,1.903677,0.0,0.0,0.0,0.0
116.0,0.41,-3.1548476,-0.76197994,-4.720205,1.8805175,0.0,0.0,0.0,0.0
116.0,0.42,-3.2020497,-0.74317473,-4.7970414,1.8457206,0.0,0.0,0.0,0.0
116.0,0.43,-3.2500203,-0.72471756,-4.872014,1.8056859,0.0,0.0,0.0,0.0
116.0,0.44,-3.2987404,-0.7066607,-4.9466023,1.7635977,0.0,0.0,0.0,0.0
116.0,0.45,-3.3482065,-0.6890247,-5.0215554,1.7210346,0.0,0.0,0.0,0.0
116.0,0.46,-3.398422,-0.6718143,-5.0972557,1.6787723,0.0,0.0,0.0,0.0
116.0,0.47,-3.4493945,-0.6550266,-5.1739035,1.6371849,0.0,0.0,0.0,0.0
116.0,0.48,-3.5011334,-0.63865477,-5.251606,1.596446,0.0,0.0,0.0,0.0
116.0,0.49,-3.5536494,-0.6226903,-5.3304267,1.5566303,0.0,0.0,0.0,0.0
117.0,0.0,-2.179161,0.6420516,-3.2687416,-1.605129,0.0,0.0,0.0,0.0
117.0,0.01,-2.2118485,0.6260003,-3.3177729,-1.5650008,0.0,0.0,0.0,0.0
117.0,0.02,-2.245026,0.61035025,-3.3675392,-1.5258756,0.0,0.0,0.0,0.0
117.0,0.03,-2.2787015,0.5950915,-3.2809482,-1.8280653,0.13710415,-0.34033644,0.4919528,-2.0733557
117.0,0.04,-2.3115108,0.5768109,-3.398714,-1.6121955,0.0,0.0,0.0,0.0
117.0,0.05,-2.345498,0.560689,-3.483971,-1.4868065,0.0,0.0,0.0,0.0
117.0,0.06,-2.3803377,0.5458209,-3.5533686,-1.4070944,0.0,0.0,0.0,0.0
117.0,0.07,-2.4158714,0.53174996,-3.615238,-1.3506459,0.0,0.0,0.0,0.0
117.0,0.08,-2.4520237,0.5182435,-3.673751,-1.3062443,0.0,0.0,0.0,0.0
117.0,0.09,-2.4887612,0.5051811,-3.7309997,-1.2682705,0.0,0.0,0.0,0.0
117.0,0.1,-2.526071,0.49249837,-3.8428378,-1.441296,-0.054802224,-0.20739123,1.7391945,-0.98618627
117.0,0.11,-2.5644996,0.4780854,-3.8736148,-1.3002386,0.0,0.0,0.0,0.0
117.0,0.12,-2.6032357,0.465083,-3.7422335,-1.5773863,0.1760528,-0.36216617,0.17075107,-1.8447258
117.0,0.13,-2.640658,0.44930914,-3.8796768,-1.3306122,0.0,0.0,0.0,0.0
117.0,0.14,-2.6794548,0.436003,-3.9785273,-1.1936772,0.0,0.0,0.0,0.0
117.0,0.15,-2.7192402,0.42406622,-4.0585327,-1.1120003,0.0,0.0,0.0,0.0
117.0,0.16,-2.7598255,0.4129462,-4.1295743,-1.0582829,0.0,0.0,0.0,0.0
117.0,0.17,-2.8011212,0.4023634,-4.1966004,-1.0188673,0.0,0.0,0.0,0.0
117.0,0.18,-2.8430872,0.39217472,-4.2620897,-0.9869162,0.0,0.0,0.0,0.0
117.0,0.19,-2.885708,0.38230556,-4.303022,-1.2510685,0.024269879,-0.29206485,1.545768,-1.1060113
117.0,0.2,-2.9287384,0.36979488,-4.380337,-1.0721395,0.0,0.0,0.0,0.0
117.0,0.21,-2.9725416,0.3590735,-4.4524274,-0.9715099,0.0,0.0,0.0,0.0
117.0,0.22,-3.0170658,0.34935838,-4.505946,-1.0848099,0.016459718,-0.17450094,1.145618,-0.27983364
117.0,0.23,-3.0621252,0.33851027,-4.5833616,-0.9519827,0.0,0.0,0.0,0.0
117.0,0.24,-3.1079588,0.32899046,-4.6570253,-0.8753297,0.0,0.0,0.0,0.0
117.0,0.25,-3.154529,0.32023716,-4.7293367,-0.82701963,0.0,0.0,0.0,0.0
117.0,0.26,-3.2018225,0.311967,-4.8015056,-0.7931309,0.0,0.0,0.0,0.0
117.0,0.27,-3.2498374,0.30403566,-4.8741417,-0.76669586,0.0,0.0,0.0,0.0
117.0,0.28,-3.2985787,0.2963687,-4.9475613,-0.7442251,0.0,0.0,0.0,0.0
117.0,0.29,-3.3480544,0.28892645,-5.021928,-0.7239678,0.0,0.0,0.0,0.0
117.0,0.3,-3.3982737,0.28168678,-5.097334,-0.7050428,0.0,0.0,0.0,0.0
117.0,0.31,-3.4492471,0.27463636,-5.1738324,-0.68700385,0.0,0.0,0.0,0.0
117.0,0.32,-3.5009854,0.2677663,-5.251459,-0.6696222,0.0,0.0,0.0,0.0
117.0,0.33,-3.5535,0.26107007,-5.3302402,-0.6527784,0.0,0.0,0.0,0.0
117.0,0.34,-3.6068025,0.2545423,-5.410199,-0.6364074,0.0,0.0,0.0,0.0
117.0,0.35,-3.6609044,0.24817821,-5.4913545,-0.62047136,0.0,0.0,0.0,0.0
117.0,0.36,-3.715818,0.2419735,-5.573725,-0.6049466,0.0,0.0,0.0,0.0
117.0,0.37,-3.7715552,0.23592404,-5.6573324,-0.5898165,0.0,0.0,0.0,0.0
117.0,0.38,-3.8281286,0.23002587,-5.7421923,-0.5750679,0.0,0.0,0.0,0.0
117.0,0.39,-3.8855505,0.2242752,-5.527053,-0.9173997,0.3012725,-0.35671008,-0.7003598,-0.4902833
117.0,0.4,-3.9408212,0.21510121,-5.760596,-0.7161089,0.0,0.0,0.0,0.0
117.0,0.41,-3.9984272,0.20794012,-5.9223223,-0.6090282,0.0,0.0,0.0,0.0
117.0,0.42,-4.05765,0.20184983,-6.048816,-0.5492136,0.0,0.0,0.0,0.0
117.0,0.43,-4.1181383,0.1963577,-6.158378,-0.5131887,0.0,0.0,0.0,0.0
117.0,0.44,-4.179722,0.1912258,-6.260168,-0.4892117,0.0,0.0,0.0,0.0
117.0,0.45,-4.242324,0.18633367,-6.3587785,-0.4714078,0.0,0.0,0.0,0.0
117.0,0.46,-4.3059115,0.1816196,-6.0967307,-0.57299274,0.3597827,-0.116156936,-0.9349111,1.8822116
117.0,0.47,-4.3668785,0.17588967,-6.3692493,-0.49919605,0.0,0.0,0.0,0.0
117.0,0.48,-4.430571,0.1708977,-6.5553226,-0.4569802,0.0,0.0,0.0,0.0
117.0,0.49,-4.4961243,0.16632791,-6.6989193,-0.43068773,0.0,0.0,0.0,0.0
118.0,0.0,0.17069542,-0.201685,0.25604314,0.5042125,0.0,0.0,0.0,0.0
118.0,0.01,0.17325586,-0.19664288,0.2598838,0.4916072,0.0,0.0,0.0,0.0
118.0,0.02,0.1758547,-0.1917268,0.26378205,0.479317,0.0,0.0,0.0,0.0
118.0,0.03,0.17849252,-0.18693364,0.26773876,0.4673341,0.0,0.0,0.0,0.0
118.0,0.04,0.1811699,-0.18226029,0.27175486,0.45565072,0.0,0.0,0.0,0.0
118.0,0.05,0.18388745,-0.17770378,0.27583116,0.44425946,0.0,0.0,0.0,0.0
118.0,0.06,0.18664576,-0.1732612,0.5075513,0.76750296,0.22758268,0.33435,-2.0906017,-0.41500726
118.0,0.07,0.19172128,-0.16558617,0.40137327,0.5811404,0.0,0.0,0.0,0.0
118.0,0.08,0.19573501,-0.15977477,0.3504982,0.48302442,0.0,0.0,0.0,0.0
118.0,0.09,0.19923998,-0.15494451,0.32730782,0.42915505,0.0,0.0,0.0,0.0
118.0,0.1,0.20251307,-0.15065296,0.12578924,0.69590104,-0.19220427,0.2983718,0.46885398,-0.10943281
118.0,0.11,0.20377095,-0.14369394,0.21666625,0.51886916,0.0,0.0,0.0,0.0
118.0,0.12,0.20593762,-0.13850525,0.26441136,0.4260803,0.0,0.0,0.0,0.0
118.0,0.13,0.20858175,-0.13424446,0.29062507,0.37551972,0.0,0.0,0.0,0.0
118.0,0.14,0.211488,-0.13048926,0.3061082,0.34617743,0.0,0.0,0.0,0.0
118.0,0.15,0.21454908,-0.12702748,0.31626174,0.32754585,0.0,0.0,0.0,0.0
118.0,0.16,0.21771169,-0.12375202,0.3237866,0.31436864,0.0,0.0,0.0,0.0
118.0,0.17,0.22094956,-0.12060833,0.3300339,0.3040151,0.0,0.0,0.0,0.0
118.0,0.18,0.2242499,-0.11756818,0.33567962,0.2951676,0.0,0.0,0.0,0.0
118.0,0.19,0.22760668,-0.114616506,0.34106243,0.28716484,0.0,0.0,0.0,0.0
118.0,0.2,0.2310173,-0.11174486,0.34635216,0.27967393,0.0,0.0,0.0,0.0
118.0,0.21,0.23448083,-0.10894813,0.35163432,0.2725262,0.0,0.0,0.0,0.0
118.0,0.22,0.23799717,-0.10622287,0.3569523,0.2656351,0.0,0.0,0.0,0.0
118.0,0.23,0.2415667,-0.10356651,0.42747444,0.37963426,0.06514612,0.12067901,-1.0076969,-1.6241684
118.0,0.24,0.24584144,-0.099770166,0.40132436,0.3097844,0.0,0.0,0.0,0.0
118.0,0.25,0.24985468,-0.09667233,0.39106312,0.2718603,0.0,0.0,0.0,0.0
118.0,0.26,0.2537653,-0.09395373,0.38878852,0.24997407,0.0,0.0,0.0,0.0
118.0,0.27,0.2576532,-0.09145399,0.39055008,0.23617986,0.0,0.0,0.0,0.0
118.0,0.28,0.2615587,-0.08909219,0.3943732,0.22650291,0.0,0.0,0.0,0.0
118.0,0.29,0.26550245,-0.08682716,0.39927125,0.21895412,0.0,0.0,0.0,0.0
118.0,0.3,0.26949516,-0.08463761,0.40475154,0.21253714,0.0,0.0,0.0,0.0
118.0,0.31,0.27354267,-0.08251224,0.18427448,0.56832457,-0.22629394,0.36157244,0.26738605,0.41090074
118.0,0.32,0.27538544,-0.076828994,0.3000584,0.3730945,0.0,0.0,0.0,0.0
118.0,0.33,0.27838603,-0.07309805,0.36106917,0.27325612,0.0,0.0,0.0,0.0
118.0,0.34,0.2819967,-0.07036549,0.39474007,0.22116922,0.0,0.0,0.0,0.0
118.0,0.35,0.2859441,-0.0681538,0.4147887,0.19301225,0.0,0.0,0.0,0.0
118.0,0.36,0.290092,-0.06622368,0.42807424,0.17687307,0.0,0.0,0.0,0.0
118.0,0.37,0.29437274,-0.06445495,0.43802723,0.16679431,0.0,0.0,0.0,0.0
118.0,0.38,0.29875302,-0.062787004,0.21991478,0.337938,-0.22644882,0.17814206,1.5288278,-0.51941746
118.0,0.39,0.30095217,-0.059407625,0.33732086,0.23900433,0.0,0.0,0.0,0.0
118.0,0.4,0.30432537,-0.05701758,0.3994344,0.18778658,0.0,0.0,0.0,0.0
118.0,0.41,0.30831972,-0.055139717,0.43395275,0.1604706,0.0,0.0,0.0,0.0
118.0,0.42,0.31265923,-0.05353501,0.4547254,0.14514817,0.0,0.0,0.0,0.0
118.0,0.43,0.3172065,-0.05208353,0.46867803,0.13586415,0.0,0.0,0.0,0.0
118.0,0.44,0.32189327,-0.050724886,0.47927406,0.12963988,0.0,0.0,0.0,0.0
118.0,0.45,0.326686,-0.04942849,0.48824605,0.124985054,0.0,0.0,0.0,0.0
118.0,0.46,0.33156845,-0.04817864,0.49646118,0.12115352,0.0,0.0,0.0,0.0
118.0,0.47,0.33653307,-0.046967104,0.5043539,0.117771216,0.0,0.0,0.0,0.0
118.0,0.48,0.3415766,-0.04578939,0.51214206,0.114650205,0.0,0.0,0.0,0.0
118.0,0.49,0.34669802,-0.04464289,0.51993555,0.111695595,0.0,0.0,0.0,0.0
119.0,0.0,1.6852745,-1.3611141,2.5279117,3.4027853,0.0,0.0,0.0,0.0
119.0,0.01,1.7105536,-1.3270863,2.5658305,3.317716,0.0,0.0,0.0,0.0
119.0,0.02,1.7362119,-1.2939092,2.604318,3.234773,0.0,0.0,0.0,0.0
119.0,0.03,1.7622551,-1.2615615,2.6433825,3.1539037,0.0,0.0,0.0,0.0
119.0,0.04,1.7886889,-1.2300224,2.6830335,3.075056,0.0,0.0,0.0,0.0
119.0,0.05,1.8155192,-1.1992719,2.7232788,2.99818,0.0,0.0,0.0,0.0
119.0,0.06,1.842752,-1.1692901,2.517081,3.8759217,-0.24704696,0.9526965,1.5325898,0.9357123
119.0,0.07,1.8679228,-1.1305308,2.6783607,3.3026752,0.0,0.0,0.0,0.0
119.0,0.08,1.8947064,-1.097504,2.7802978,2.9819343,0.0,0.0,0.0,0.0
119.0,0.09,1.9225093,-1.0676848,2.852883,2.7882988,0.0,0.0,0.0,0.0
119.0,0.1,1.9510382,-1.0398017,2.9111168,2.6590478,0.0,0.0,0.0,0.0
119.0,0.11,1.9801494,-1.0132113,2.962504,2.5628,0.0,0.0,0.0,0.0
119.0,0.12,2.0097744,-0.9875832,3.0108018,2.483844,0.0,0.0,0.0,0.0
119.0,0.13,2.0398824,-0.96274483,3.0578935,2.414305,0.0,0.0,0.0,0.0
119.0,0.14,2.0704613,-0.9386018,3.1047268,2.350226,0.0,0.0,0.0,0.0
119.0,0.15,2.1015086,-0.91509956,3.3436306,2.8597732,0.19185014,0.57016355,-0.7777952,-1.4461334
119.0,0.16,2.134945,-0.8865018,3.2981012,2.5022666,0.0,0.0,0.0,0.0
119.0,0.17,2.1679258,-0.8614791,3.2997308,2.2967038,0.0,0.0,0.0,0.0
119.0,0.18,2.2009232,-0.83851206,3.325306,2.167783,0.0,0.0,0.0,0.0
119.0,0.19,2.2341762,-0.8168343,3.3632247,2.0778372,0.0,0.0,0.0,0.0
119.0,0.2,2.2678084,-0.7960559,3.407693,2.0080154,0.0,0.0,0.0,0.0
119.0,0.21,2.3018854,-0.77597576,3.455818,1.9488772,0.0,0.0,0.0,0.0
119.0,0.22,2.3364434,-0.75648695,3.5061603,1.8956863,0.0,0.0,0.0,0.0
119.0,0.23,2.371505,-0.73753005,3.558005,1.8460596,0.0,0.0,0.0,0.0
119.0,0.24,2.407085,-0.7190694,3.6110013,1.7987908,0.0,0.0,0.0,0.0
119.0,0.25,2.443195,-0.7010815,3.6032734,2.7828796,-0.06170602,1.0296172,-0.23941383,1.2719052
119.0,0.26,2.479228,-0.6732527,3.6880825,2.1982195,0.0,0.0,0.0,0.0
119.0,0.27,2.516109,-0.6512705,3.7587838,1.8857201,0.0,0.0,0.0,0.0
119.0,0.28,2.5536969,-0.63241327,3.8228555,1.7098053,0.0,0.0,0.0,0.0
119.0,0.29,2.5919254,-0.61531526,3.884043,1.6026741,0.0,0.0,0.0,0.0
119.0,0.3,2.630766,-0.5992885,3.9442265,1.5304142,0.0,0.0,0.0,0.0
119.0,0.31,2.670208,-0.5839844,4.0043507,1.4760574,0.0,0.0,0.0,0.0
119.0,0.32,2.7102516,-0.56922376,4.0648966,1.4311078,0.0,0.0,0.0,0.0
119.0,0.33,2.7509005,-0.5549127,4.1261106,1.3913058,0.0,0.0,0.0,0.0
119.0,0.34,2.7921617,-0.54099965,4.1881223,1.3545111,0.0,0.0,0.0,0.0
119.0,0.35,2.834043,-0.5274545,4.251004,1.3196422,0.0,0.0,0.0,0.0
119.0,0.36,2.876553,-0.5142581,4.3148,1.2861483,0.0,0.0,0.0,0.0
119.0,0.37,2.919701,-0.50139666,4.379537,1.2537432,0.0,0.0,0.0,0.0
119.0,0.38,2.9634964,-0.48885924,4.445237,1.2222738,0.0,0.0,0.0,0.0
119.0,0.39,3.0079489,-0.4766365,4.5119195,1.1916541,0.0,0.0,0.0,0.0
119.0,0.4,3.0530682,-0.46471995,4.5796003,1.1618314,0.0,0.0,0.0,0.0
119.0,0.41,3.098864,-0.45310163,4.6482954,1.1327698,0.0,0.0,0.0,0.0
119.0,0.42,3.145347,-0.44177395,4.71802,1.1044427,0.0,0.0,0.0,0.0
119.0,0.43,3.1925273,-0.4307295,4.7887907,1.0768276,0.0,0.0,0.0,0.0
119.0,0.44,3.240415,-0.41996124,4.8606224,1.0499051,0.0,0.0,0.0,0.0
119.0,0.45,3.2890213,-0.40946218,4.9335318,1.0236564,0.0,0.0,0.0,0.0
119.0,0.46,3.3383565,-0.39922562,5.007535,0.9980645,0.0,0.0,0.0,0.0
119.0,0.47,3.3884318,-0.38924497,5.082648,0.9731127,0.0,0.0,0.0,0.0
119.0,0.48,3.4392583,-0.37951386,5.1588874,0.94878477,0.0,0.0,0.0,0.0
119.0,0.49,3.490847,-0.37002602,5.236271,0.9250651,0.0,0.0,0.0,0.0
120.0,0.0,0.03882253,0.65175337,0.058233798,-1.6293834,0.0,0.0,0.0,0.0
120.0,0.01,0.03940487,0.63545954,0.059107304,-1.5886488,0.0,0.0,0.0,0.0
120.0,0.02,0.039995942,0.61957306,-0.29384404,-1.300678,-0.35383797,0.24825461,0.8194062,0.6126866
120.0,0.03,0.0370575,0.60656625,-0.121332735,-1.3922883,0.0,0.0,0.0,0.0
120.0,0.04,0.035844173,0.5926434,-0.034693234,-1.4195447,0.0,0.0,0.0,0.0
120.0,0.05,0.03549724,0.57844794,0.009016115,-1.4150879,0.0,0.0,0.0,0.0
120.0,0.06,0.035587404,0.564297,0.031266235,-1.3952266,0.0,0.0,0.0,0.0
120.0,0.07,0.035900068,0.55034477,0.042792663,-1.368104,0.0,0.0,0.0,0.0
120.0,0.08,0.036327995,0.5366638,0.048963275,-1.3377805,0.0,0.0,0.0,0.0
120.0,0.09,0.03681763,0.523286,0.052462086,-1.3062754,0.0,0.0,0.0,0.0
120.0,0.1,0.037342247,0.5102232,0.05463119,-1.2745882,0.0,0.0,0.0,0.0
120.0,0.11,0.03788856,0.49747732,0.056141753,-1.2432085,0.0,0.0,0.0,0.0
120.0,0.12,0.038449977,0.48504525,0.057329424,-1.2123706,0.0,0.0,0.0,0.0
120.0,0.13,0.03902327,0.47292155,0.059784792,-0.8919542,0.0014226586,0.29022852,-0.633597,0.24274538
120.0,0.14,0.039621115,0.464002,0.028083753,-0.8896529,-0.031972863,0.12517732,-0.03030711,-1.2805569
120.0,0.15,0.039901953,0.45510548,0.04417897,-1.0025877,0.0,0.0,0.0,0.0
120.0,0.16,0.040343743,0.44507962,0.052678633,-1.045111,0.0,0.0,0.0,0.0
120.0,0.17,0.04087053,0.43462852,-0.17098367,-0.5325599,-0.22837098,0.5202174,-0.2095398,2.0969367
120.0,0.18,0.03916069,0.4293029,-0.057403695,-0.7962515,0.0,0.0,0.0,0.0
120.0,0.19,0.038586654,0.4213404,-0.00019238517,-0.9148482,0.0,0.0,0.0,0.0
120.0,0.2,0.038584728,0.41219193,0.02884091,-0.9612284,0.0,0.0,0.0,0.0
120.0,0.21,0.03887314,0.40257964,0.043791622,-0.9718234,0.0,0.0,0.0,0.0
120.0,0.22,0.039311055,0.3928614,0.05170754,-0.9648406,0.0,0.0,0.0,0.0
120.0,0.23,0.03982813,0.38321298,0.05611267,-0.94937605,0.0,0.0,0.0,0.0
120.0,0.24,0.040389255,0.37371925,0.05876912,-0.9299699,0.0,0.0,0.0,0.0
120.0,0.25,0.04097695,0.36441955,0.060558043,-0.90888476,0.0,0.0,0.0,0.0
120.0,0.26,0.04158253,0.3553307,0.061920103,-0.8872447,0.0,0.0,0.0,0.0
120.0,0.27,0.042201728,0.34645826,0.06307574,-0.8656046,0.0,0.0,0.0,0.0
120.0,0.28,0.042832486,0.33780223,0.064135306,-0.84423506,0.0,0.0,0.0,0.0
120.0,0.29,0.04347384,0.3293599,0.17465776,-0.5553589,0.109503716,0.26790556,-1.036208,-0.28184077
120.0,0.3,0.04522042,0.32380632,0.12255413,-0.6754954,0.0,0.0,0.0,0.0
120.0,0.31,0.04644596,0.31705138,-0.06769955,-0.3642653,-0.16473024,0.36135298,-0.13306385,0.84393555
120.0,0.32,0.04576896,0.31340873,-3.08007e-05,-0.5693402,0.0,0.0,0.0,0.0
120.0,0.33,0.045768652,0.30771533,-0.27335328,-0.5420332,-0.30766416,0.120164275,2.5439873,-0.45982713
120.0,0.34,0.04303512,0.302295,-0.22184013,-0.4741119,-0.11538966,0.16799803,0.48137915,-0.75285053
120.0,0.35,0.040816717,0.2975539,-0.08197133,-0.6030719,0.0,0.0,0.0,0.0
120.0,0.36,0.039997004,0.2915232,-0.011602696,-0.6584016,0.0,0.0,0.0,0.0
120.0,0.37,0.039880976,0.28493917,-0.4127094,-0.39714715,-0.43673176,0.2799976,1.1094822,0.60643566
120.0,0.38,0.035753883,0.2809677,-0.18263459,-0.5448189,0.0,0.0,0.0,0.0
120.0,0.39,0.033927538,0.27551952,-0.0672414,-0.6099986,0.0,0.0,0.0,0.0
120.0,0.4,0.033255123,0.26941952,-0.009183671,-0.6341487,0.0,0.0,0.0,0.0
120.0,0.41,0.033163287,0.26307803,-0.059577573,-0.46567047,-0.079789326,0.17232454,0.048449133,-0.78293097
120.0,0.42,0.032567512,0.25842133,-0.005809985,-0.550041,0.0,0.0,0.0,0.0
120.0,0.43,0.032509413,0.2529209,0.021433491,-0.5842961,0.0,0.0,0.0,0.0
120.0,0.44,0.032723747,0.24707793,-0.24054444,-0.38634855,-0.27596474,0.20734319,1.1327301,-0.18795101
120.0,0.45,0.030318301,0.24321444,-0.09933758,-0.49236298,0.0,0.0,0.0,0.0
120.0,0.46,0.029324925,0.23829082,-0.028420128,-0.53789043,0.0,0.0,0.0,0.0
120.0,0.47,0.029040722,0.2329119,0.0073573254,-0.5533615,0.0,0.0,0.0,0.0
120.0,0.48,0.029114297,0.2273783,0.025569566,-0.5539866,0.0,0.0,0.0,0.0
120.0,0.49,0.029369991,0.22183843,0.035004046,-0.5473665,0.0,0.0,0.0,0.0
121.0,0.0,-1.3396031,-0.4609664,-2.0094047,1.152416,0.0,0.0,0.0,0.0
121.0,0.01,-1.3596971,-0.44944224,-2.0395455,1.1236056,0.0,0.0,0.0,0.0
121.0,0.02,-1.3800925,-0.4382062,-2.0701387,1.0955155,0.0,0.0,0.0,0.0
121.0,0.03,-1.4007939,-0.42725104,-2.1649094,1.2327955,-0.0637185,0.16466784,0.38443518,0.7975797
121.0,0.04,-1.422443,-0.4149231,-2.1655238,1.1196417,0.0,0.0,0.0,0.0
121.0,0.05,-1.4440984,-0.40372667,-2.1820772,1.0504837,0.0,0.0,0.0,0.0
121.0,0.06,-1.4659191,-0.39322186,-2.2068436,1.0036381,0.0,0.0,0.0,0.0
121.0,0.07,-1.4879875,-0.38318548,-2.2359636,0.96825546,0.0,0.0,0.0,0.0
121.0,0.08,-1.5103471,-0.37350294,-2.2675118,0.9389032,0.0,0.0,0.0,0.0
121.0,0.09,-1.5330223,-0.3641139,-2.300529,0.9128577,0.0,0.0,0.0,0.0
121.0,0.1,-1.5560277,-0.35498533,-2.366297,0.8744004,-0.031757683,-0.014349431,0.67640144,-0.27005985
121.0,0.11,-1.5796907,-0.34624133,-2.3856637,0.85907185,0.0,0.0,0.0,0.0
121.0,0.12,-1.6035473,-0.33765063,-2.413385,0.84086084,0.0,0.0,0.0,0.0
121.0,0.13,-1.6276811,-0.32924202,-2.4524307,0.7182733,-0.0068770424,-0.103198886,0.64169955,-0.75677556
121.0,0.14,-1.6522055,-0.3220593,-2.4837627,0.7527324,0.0,0.0,0.0,0.0
121.0,0.15,-1.6770432,-0.31453198,-2.5182922,0.76012206,0.0,0.0,0.0,0.0
121.0,0.16,-1.7022262,-0.30693075,-2.5547028,0.7542229,0.0,0.0,0.0,0.0
121.0,0.17,-1.7277732,-0.29938853,-2.5923417,0.74191934,0.0,0.0,0.0,0.0
121.0,0.18,-1.7536966,-0.29196933,-2.6308858,0.7266473,0.0,0.0,0.0,0.0
121.0,0.19,-1.7800055,-0.28470284,-2.6701787,0.71011907,0.0,0.0,0.0,0.0
121.0,0.2,-1.8067073,-0.27760166,-2.710146,0.69318515,0.0,0.0,0.0,0.0
121.0,0.21,-1.8338087,-0.27066982,-2.7507555,0.67626506,0.0,0.0,0.0,0.0
