ID,Time,pos_x,pos_y,vel_x,vel_y
322.0,0.39,0.0,0.0,0.0,0.0
322.0,0.4,0.0,0.0,0.0,0.0
322.0,0.41,0.0,0.0,0.0,0.0
322.0,0.42,0.0,0.0,0.0,0.0
322.0,0.43,0.0,0.0,0.0,0.0
322.0,0.44,5.473635232906842,8.846494938068018,-0.3495875274548632,1.300096673664546
322.0,0.45,0.0,0.0,0.0,0.0
322.0,0.46,0.0,0.0,0.0,0.0
322.0,0.47,0.0,0.0,0.0,0.0
322.0,0.48,0.0,0.0,0.0,0.0
322.0,0.49,0.0,0.0,0.0,0.0
322.0,0.5,5.039934282824029,9.494632584743544,0.39973713944331035,0.07736037854391004
323.0,0.0,0.0,0.0,0.0,0.0
323.0,0.01,0.0,0.0,0.0,0.0
323.0,0.02,0.0,0.0,0.0,0.0
323.0,0.03,0.0,0.0,0.0,0.0
323.0,0.04,0.0,0.0,0.0,0.0
323.0,0.05,0.0,0.0,0.0,0.0
323.0,0.06,0.0,0.0,0.0,0.0
323.0,0.07,0.0,0.0,0.0,0.0
323.0,0.08,0.0,0.0,0.0,0.0
323.0,0.09,5.249604026589206,0.8548520266828747,0.9649850689125583,0.029457923594832285
323.0,0.1,0.0,0.0,0.0,0.0
323.0,0.11,0.0,0.0,0.0,0.0
323.0,0.12,0.0,0.0,0.0,0.0
323.0,0.13,0.0,0.0,0.0,0.0
323.0,0.14,0.0,0.0,0.0,0.0
323.0,0.15,0.0,0.0,0.0,0.0
323.0,0.16,0.0,0.0,0.0,0.0
323.0,0.17,0.0,0.0,0.0,0.0
323.0,0.18,0.0,0.0,0.0,0.0
323.0,0.19,0.0,0.0,0.0,0.0
323.0,0.2,0.0,0.0,0.0,0.0
323.0,0.21,0.0,0.0,0.0,0.0
323.0,0.22,0.0,0.0,0.0,0.0
323.0,0.23,0.0,0.0,0.0,0.0
323.0,0.24,0.0,0.0,0.0,0.0
323.0,0.25,0.0,0.0,0.0,0.0
323.0,0.26,0.0,0.0,0.0,0.0
323.0,0.27,0.0,0.0,0.0,0.0
323.0,0.28,0.0,0.0,0.0,0.0
323.0,0.29,0.0,0.0,0.0,0.0
323.0,0.3,0.0,0.0,0.0,0.0
323.0,0.31,0.0,0.0,0.0,0.0
323.0,0.32,0.0,0.0,0.0,0.0
323.0,0.33,0.0,0.0,0.0,0.0
323.0,0.34,0.0,0.0,0.0,0.0
323.0,0.35000000000000003,0.0,0.0,0.0,0.0
323.0,0.36,0.0,0.0,0.0,0.0
323.0,0.37,0.0,0.0,0.0,0.0
323.0,0.38,6.033615848103683,0.9309824144708624,-1.4530866267351414,-0.2286357630920001
323.0,0.39,0.0,0.0,0.0,0.0
323.0,0.4,0.0,0.0,0.0,0.0
323.0,0.41,0.0,0.0,0.0,0.0
323.0,0.42,0.0,0.0,0.0,0.0
323.0,0.43,0.0,0.0,0.0,0.0
323.0,0.44,0.0,0.0,0.0,0.0
323.0,0.45,0.0,0.0,0.0,0.0
323.0,0.46,0.0,0.0,0.0,0.0
323.0,0.47,0.0,0.0,0.0,0.0
323.0,0.48,0.0,0.0,0.0,0.0
323.0,0.49,0.0,0.0,0.0,0.0
323.0,0.5,0.0,0.0,0.0,0.0
324.0,0.0,0.0,0.0,0.0,0.0
324.0,0.01,0.0,0.0,0.0,0.0
324.0,0.02,0.0,0.0,0.0,0.0
324.0,0.03,0.0,0.0,0.0,0.0
324.0,0.04,0.0,0.0,0.0,0.0
324.0,0.05,0.0,0.0,0.0,0.0
324.0,0.06,4.0994212604994855,8.016778544512148,0.22392764013812383,-1.1237552165326001
324.0,0.07,0.0,0.0,0.0,0.0
324.0,0.08,0.0,0.0,0.0,0.0
324.0,0.09,0.0,0.0,0.0,0.0
324.0,0.1,0.0,0.0,0.0,0.0
324.0,0.11,0.0,0.0,0.0,0.0
324.0,0.12,0.0,0.0,0.0,0.0
324.0,0.13,0.0,0.0,0.0,0.0
324.0,0.14,0.0,0.0,0.0,0.0
324.0,0.15,0.0,0.0,0.0,0.0
324.0,0.16,0.0,0.0,0.0,0.0
324.0,0.17,0.0,0.0,0.0,0.0
324.0,0.18,0.0,0.0,0.0,0.0
324.0,0.19,0.0,0.0,0.0,0.0
324.0,0.2,4.056159355387673,7.14201552485831,1.8942969503538187,0.262698166115976
324.0,0.21,0.0,0.0,0.0,0.0
324.0,0.22,0.0,0.0,0.0,0.0
324.0,0.23,0.0,0.0,0.0,0.0
324.0,0.24,0.0,0.0,0.0,0.0
324.0,0.25,0.0,0.0,0.0,0.0
324.0,0.26,0.0,0.0,0.0,0.0
324.0,0.27,0.0,0.0,0.0,0.0
324.0,0.28,0.0,0.0,0.0,0.0
324.0,0.29,0.0,0.0,0.0,0.0
324.0,0.3,0.0,0.0,0.0,0.0
324.0,0.31,0.0,0.0,0.0,0.0
324.0,0.32,0.0,0.0,0.0,0.0
324.0,0.33,0.0,0.0,0.0,0.0
324.0,0.34,0.0,0.0,0.0,0.0
324.0,0.35000000000000003,0.0,0.0,0.0,0.0
324.0,0.36,0.0,0.0,0.0,0.0
324.0,0.37,0.0,0.0,0.0,0.0
324.0,0.38,0.0,0.0,0.0,0.0
324.0,0.39,0.0,0.0,0.0,0.0
324.0,0.4,0.0,0.0,0.0,0.0
324.0,0.41,4.437460902798312,7.665282521685026,-1.6385396648810981,-0.37610998841363735
324.0,0.42,0.0,0.0,0.0,0.0
324.0,0.43,0.0,0.0,0.0,0.0
324.0,0.44,0.0,0.0,0.0,0.0
324.0,0.45,3.79924140163376,7.35164331593063,0.44278768308608163,1.0052783939157597
324.0,0.46,0.0,0.0,0.0,0.0
324.0,0.47,0.0,0.0,0.0,0.0
324.0,0.48,0.0,0.0,0.0,0.0
324.0,0.49,0.0,0.0,0.0,0.0
324.0,0.5,0.0,0.0,0.0,0.0
325.0,0.0,0.0,0.0,0.0,0.0
325.0,0.01,0.0,0.0,0.0,0.0
325.0,0.02,0.0,0.0,0.0,0.0
325.0,0.03,0.0,0.0,0.0,0.0
325.0,0.04,0.0,0.0,0.0,0.0
325.0,0.05,0.0,0.0,0.0,0.0
325.0,0.06,0.0,0.0,0.0,0.0
325.0,0.07,0.0,0.0,0.0,0.0
325.0,0.08,0.0,0.0,0.0,0.0
325.0,0.09,0.0,0.0,0.0,0.0
325.0,0.1,0.0,0.0,0.0,0.0
325.0,0.11,0.0,0.0,0.0,0.0
325.0,0.12,0.0,0.0,0.0,0.0
325.0,0.13,0.0,0.0,0.0,0.0
325.0,0.14,0.0,0.0,0.0,0.0
325.0,0.15,0.0,0.0,0.0,0.0
325.0,0.16,0.0,0.0,0.0,0.0
325.0,0.17,0.0,0.0,0.0,0.0
325.0,0.18,0.0,0.0,0.0,0.0
325.0,0.19,0.0,0.0,0.0,0.0
325.0,0.2,0.0,0.0,0.0,0.0
325.0,0.21,0.0,0.0,0.0,0.0
325.0,0.22,0.0,0.0,0.0,0.0
325.0,0.23,0.0,0.0,0.0,0.0
325.0,0.24,0.0,0.0,0.0,0.0
325.0,0.25,0.0,0.0,0.0,0.0
325.0,0.26,0.0,0.0,0.0,0.0
325.0,0.27,0.0,0.0,0.0,0.0
325.0,0.28,0.0,0.0,0.0,0.0
325.0,0.29,0.0,0.0,0.0,0.0
325.0,0.3,0.0,0.0,0.0,0.0
325.0,0.31,0.0,0.0,0.0,0.0
325.0,0.32,0.0,0.0,0.0,0.0
325.0,0.33,0.0,0.0,0.0,0.0
325.0,0.34,0.0,0.0,0.0,0.0
325.0,0.35000000000000003,0.0,0.0,0.0,0.0
325.0,0.36,0.0,0.0,0.0,0.0
325.0,0.37,0.0,0.0,0.0,0.0
325.0,0.38,0.0,0.0,0.0,0.0
325.0,0.39,0.0,0.0,0.0,0.0
325.0,0.4,0.0,0.0,0.0,0.0
325.0,0.41,0.0,0.0,0.0,0.0
325.0,0.42,0.0,0.0,0.0,0.0
325.0,0.43,0.0,0.0,0.0,0.0
325.0,0.44,0.0,0.0,0.0,0.0
325.0,0.45,0.0,0.0,0.0,0.0
325.0,0.46,0.0,0.0,0.0,0.0
325.0,0.47,0.0,0.0,0.0,0.0
325.0,0.48,0.0,0.0,0.0,0.0
325.0,0.49,0.0,0.0,0.0,0.0
325.0,0.5,6.910821485282764,6.381828143507272,-0.9996852525118373,-0.6356862961400167
326.0,0.0,0.0,0.0,0.0,0.0
326.0,0.01,0.0,0.0,0.0,0.0
326.0,0.02,1.5746712382307784,5.817955870169244,-0.2233085487796993,-0.7927799617703392
326.0,0.03,0.0,0.0,0.0,0.0
326.0,0.04,0.0,0.0,0.0,0.0
326.0,0.05,0.0,0.0,0.0,0.0
326.0,0.06,0.0,0.0,0.0,0.0
326.0,0.07,0.0,0.0,0.0,0.0
326.0,0.08,0.0,0.0,0.0,0.0
326.0,0.09,0.0,0.0,0.0,0.0
326.0,0.1,0.0,0.0,0.0,0.0
326.0,0.11,0.0,0.0,0.0,0.0
326.0,0.12,0.0,0.0,0.0,0.0
326.0,0.13,0.0,0.0,0.0,0.0
326.0,0.14,0.0,0.0,0.0,0.0
326.0,0.15,0.0,0.0,0.0,0.0
326.0,0.16,2.156567293785475,5.359514720007526,-0.7243196271884831,1.1207627647582477
326.0,0.17,0.0,0.0,0.0,0.0
326.0,0.18,0.0,0.0,0.0,0.0
326.0,0.19,0.0,0.0,0.0,0.0
326.0,0.2,0.0,0.0,0.0,0.0
326.0,0.21,0.0,0.0,0.0,0.0
326.0,0.22,0.0,0.0,0.0,0.0
326.0,0.23,0.0,0.0,0.0,0.0
326.0,0.24,1.3931689878975664,5.361395677131513,0.5011145309449305,0.07168811714390971
326.0,0.25,0.0,0.0,0.0,0.0
326.0,0.26,0.0,0.0,0.0,0.0
326.0,0.27,0.0,0.0,0.0,0.0
326.0,0.28,0.0,0.0,0.0,0.0
326.0,0.29,0.0,0.0,0.0,0.0
326.0,0.3,0.0,0.0,0.0,0.0
326.0,0.31,2.1148631749349573,5.397566817303207,-0.46632001856051347,0.18242508851185849
326.0,0.32,0.0,0.0,0.0,0.0
326.0,0.33,0.0,0.0,0.0,0.0
326.0,0.34,0.0,0.0,0.0,0.0
326.0,0.35000000000000003,0.0,0.0,0.0,0.0
326.0,0.36,0.0,0.0,0.0,0.0
326.0,0.37,0.0,0.0,0.0,0.0
326.0,0.38,0.0,0.0,0.0,0.0
326.0,0.39,0.0,0.0,0.0,0.0
326.0,0.4,0.0,0.0,0.0,0.0
326.0,0.41,0.0,0.0,0.0,0.0
326.0,0.42,0.0,0.0,0.0,0.0
326.0,0.43,0.0,0.0,0.0,0.0
326.0,0.44,0.0,0.0,0.0,0.0
326.0,0.45,0.0,0.0,0.0,0.0
326.0,0.46,1.689790435342756,5.046935276183714,-0.5880831264007138,0.4984770335721453
326.0,0.47,0.0,0.0,0.0,0.0
326.0,0.48,0.0,0.0,0.0,0.0
326.0,0.49,0.0,0.0,0.0,0.0
326.0,0.5,0.0,0.0,0.0,0.0
327.0,0.0,0.0,0.0,0.0,0.0
327.0,0.01,0.0,0.0,0.0,0.0
327.0,0.02,0.0,0.0,0.0,0.0
327.0,0.03,0.0,0.0,0.0,0.0
327.0,0.04,0.0,0.0,0.0,0.0
327.0,0.05,5.645305630521684,3.048446444146338,0.04551226030071313,-1.0556469971705897
327.0,0.06,0.0,0.0,0.0,0.0
327.0,0.07,0.0,0.0,0.0,0.0
327.0,0.08,0.0,0.0,0.0,0.0
327.0,0.09,0.0,0.0,0.0,0.0
327.0,0.1,0.0,0.0,0.0,0.0
327.0,0.11,0.0,0.0,0.0,0.0
327.0,0.12,0.0,0.0,0.0,0.0
327.0,0.13,0.0,0.0,0.0,0.0
327.0,0.14,0.0,0.0,0.0,0.0
327.0,0.15,0.0,0.0,0.0,0.0
327.0,0.16,0.0,0.0,0.0,0.0
327.0,0.17,0.0,0.0,0.0,0.0
327.0,0.18,0.0,0.0,0.0,0.0
327.0,0.19,0.0,0.0,0.0,0.0
327.0,0.2,5.4411618520427165,2.480833047457457,-0.8242015594337717,0.8951266518366447
327.0,0.21,0.0,0.0,0.0,0.0
327.0,0.22,0.0,0.0,0.0,0.0
327.0,0.23,0.0,0.0,0.0,0.0
327.0,0.24,0.0,0.0,0.0,0.0
327.0,0.25,0.0,0.0,0.0,0.0
327.0,0.26,0.0,0.0,0.0,0.0
327.0,0.27,0.0,0.0,0.0,0.0
327.0,0.28,0.0,0.0,0.0,0.0
327.0,0.29,5.09382825564208,3.193677290450112,0.8517759100556049,-1.1445730691041984
327.0,0.3,0.0,0.0,0.0,0.0
327.0,0.31,0.0,0.0,0.0,0.0
327.0,0.32,0.0,0.0,0.0,0.0
327.0,0.33,0.0,0.0,0.0,0.0
327.0,0.34,0.0,0.0,0.0,0.0
327.0,0.35000000000000003,0.0,0.0,0.0,0.0
327.0,0.36,5.561889406107446,2.614222370679145,0.3629177518096418,1.1549670616049013
327.0,0.37,0.0,0.0,0.0,0.0
327.0,0.38,0.0,0.0,0.0,0.0
327.0,0.39,0.0,0.0,0.0,0.0
327.0,0.4,0.0,0.0,0.0,0.0
327.0,0.41,0.0,0.0,0.0,0.0
327.0,0.42,0.0,0.0,0.0,0.0
327.0,0.43,0.0,0.0,0.0,0.0
327.0,0.44,0.0,0.0,0.0,0.0
327.0,0.45,0.0,0.0,0.0,0.0
327.0,0.46,0.0,0.0,0.0,0.0
327.0,0.47,4.831246685613355,2.816483240568477,1.5078183355538186,-0.07960280330188751
327.0,0.48,0.0,0.0,0.0,0.0
327.0,0.49,0.0,0.0,0.0,0.0
327.0,0.5,0.0,0.0,0.0,0.0
328.0,0.0,0.0,0.0,0.0,0.0
328.0,0.01,0.0,0.0,0.0,0.0
328.0,0.02,0.0,0.0,0.0,0.0
328.0,0.03,0.0,0.0,0.0,0.0
328.0,0.04,0.0,0.0,0.0,0.0
328.0,0.05,0.0,0.0,0.0,0.0
328.0,0.06,0.0,0.0,0.0,0.0
328.0,0.07,0.0,0.0,0.0,0.0
328.0,0.08,0.0,0.0,0.0,0.0
328.0,0.09,0.0,0.0,0.0,0.0
328.0,0.1,0.0,0.0,0.0,0.0
328.0,0.11,0.0,0.0,0.0,0.0
328.0,0.12,0.0,0.0,0.0,0.0
328.0,0.13,4.542311988318084,5.975199544503108,-0.8254418244174512,1.9050789664375007
328.0,0.14,0.0,0.0,0.0,0.0
328.0,0.15,0.0,0.0,0.0,0.0
328.0,0.16,0.0,0.0,0.0,0.0
328.0,0.17,0.0,0.0,0.0,0.0
328.0,0.18,0.0,0.0,0.0,0.0
328.0,0.19,4.719670690612141,6.688535200683694,-0.49439906586397375,-1.2196794138010327
328.0,0.2,0.0,0.0,0.0,0.0
328.0,0.21,0.0,0.0,0.0,0.0
328.0,0.22,4.56185684075118,6.004328297823882,0.4125825514710184,0.22065581900360118
328.0,0.23,0.0,0.0,0.0,0.0
328.0,0.24,0.0,0.0,0.0,0.0
328.0,0.25,0.0,0.0,0.0,0.0
328.0,0.26,0.0,0.0,0.0,0.0
328.0,0.27,0.0,0.0,0.0,0.0
328.0,0.28,0.0,0.0,0.0,0.0
328.0,0.29,0.0,0.0,0.0,0.0
328.0,0.3,0.0,0.0,0.0,0.0
328.0,0.31,0.0,0.0,0.0,0.0
328.0,0.32,0.0,0.0,0.0,0.0
328.0,0.33,4.633498947715321,6.016448296484233,0.9927199501925132,0.9825666708565133
328.0,0.34,5.125889565409286,6.528303105452766,-0.1692329988677899,-0.6559197552352996
328.0,0.35000000000000003,4.642181586244433,6.022358901351266,0.4341319264556867,0.2955302433516288
328.0,0.36,0.0,0.0,0.0,0.0
328.0,0.37,0.0,0.0,0.0,0.0
328.0,0.38,0.0,0.0,0.0,0.0
328.0,0.39,0.0,0.0,0.0,0.0
328.0,0.4,0.0,0.0,0.0,0.0
328.0,0.41,0.0,0.0,0.0,0.0
328.0,0.42,0.0,0.0,0.0,0.0
328.0,0.43,0.0,0.0,0.0,0.0
328.0,0.44,0.0,0.0,0.0,0.0
328.0,0.45,0.0,0.0,0.0,0.0
328.0,0.46,0.0,0.0,0.0,0.0
328.0,0.47,0.0,0.0,0.0,0.0
328.0,0.48,0.0,0.0,0.0,0.0
328.0,0.49,4.7859156975315305,6.603718121351125,0.47886495740287227,-1.0262658720840703
328.0,0.5,0.0,0.0,0.0,0.0
329.0,0.0,0.0,0.0,0.0,0.0
329.0,0.01,0.0,0.0,0.0,0.0
329.0,0.02,0.0,0.0,0.0,0.0
329.0,0.03,0.0,0.0,0.0,0.0
329.0,0.04,0.0,0.0,0.0,0.0
329.0,0.05,0.0,0.0,0.0,0.0
329.0,0.06,0.0,0.0,0.0,0.0
329.0,0.07,0.0,0.0,0.0,0.0
329.0,0.08,0.0,0.0,0.0,0.0
329.0,0.09,0.0,0.0,0.0,0.0
329.0,0.1,0.0,0.0,0.0,0.0
329.0,0.11,0.0,0.0,0.0,0.0
329.0,0.12,3.6049525772800743,6.013998412154509,0.18853415865939271,-1.2075761209222813
329.0,0.13,0.0,0.0,0.0,0.0
329.0,0.14,0.0,0.0,0.0,0.0
329.0,0.15,0.0,0.0,0.0,0.0
329.0,0.16,0.0,0.0,0.0,0.0
329.0,0.17,0.0,0.0,0.0,0.0
329.0,0.18,0.0,0.0,0.0,0.0
329.0,0.19,0.0,0.0,0.0,0.0
329.0,0.2,4.161690621870441,5.49599135940975,-0.853057027738239,0.9825056883871464
329.0,0.21,0.0,0.0,0.0,0.0
329.0,0.22,0.0,0.0,0.0,0.0
329.0,0.23,3.4868691339759037,5.431429874889512,0.4328649129607869,-0.6340831393930095
329.0,0.24,0.0,0.0,0.0,0.0
329.0,0.25,0.0,0.0,0.0,0.0
329.0,0.26,0.0,0.0,0.0,0.0
329.0,0.27,0.0,0.0,0.0,0.0
329.0,0.28,0.0,0.0,0.0,0.0
329.0,0.29,4.0959207714944155,5.456245179304045,-0.9107399735817321,-0.5351896840964339
329.0,0.3,0.0,0.0,0.0,0.0
329.0,0.31,0.0,0.0,0.0,0.0
329.0,0.32,0.0,0.0,0.0,0.0
329.0,0.33,0.0,0.0,0.0,0.0
329.0,0.34,0.0,0.0,0.0,0.0
329.0,0.35000000000000003,0.0,0.0,0.0,0.0
329.0,0.36,0.0,0.0,0.0,0.0
329.0,0.37,0.0,0.0,0.0,0.0
329.0,0.38,0.0,0.0,0.0,0.0
329.0,0.39,0.0,0.0,0.0,0.0
329.0,0.4,0.0,0.0,0.0,0.0
329.0,0.41,0.0,0.0,0.0,0.0
329.0,0.42,0.0,0.0,0.0,0.0
329.0,0.43,3.4713825629651964,5.936128937384039,-0.07520946223304681,-0.3581752845647922
329.0,0.44,0.0,0.0,0.0,0.0
329.0,0.45,0.0,0.0,0.0,0.0
329.0,0.46,0.0,0.0,0.0,0.0
329.0,0.47,0.0,0.0,0.0,0.0
329.0,0.48,0.0,0.0,0.0,0.0
329.0,0.49,0.0,0.0,0.0,0.0
329.0,0.5,0.0,0.0,0.0,0.0
330.0,0.0,0.0,0.0,0.0,0.0
330.0,0.01,0.0,0.0,0.0,0.0
330.0,0.02,0.0,0.0,0.0,0.0
330.0,0.03,0.0,0.0,0.0,0.0
330.0,0.04,0.0,0.0,0.0,0.0
330.0,0.05,0.0,0.0,0.0,0.0
330.0,0.06,0.0,0.0,0.0,0.0
330.0,0.07,0.0,0.0,0.0,0.0
330.0,0.08,0.0,0.0,0.0,0.0
330.0,0.09,0.0,0.0,0.0,0.0
330.0,0.1,0.0,0.0,0.0,0.0
330.0,0.11,0.0,0.0,0.0,0.0
330.0,0.12,0.0,0.0,0.0,0.0
330.0,0.13,0.0,0.0,0.0,0.0
330.0,0.14,0.0,0.0,0.0,0.0
330.0,0.15,0.0,0.0,0.0,0.0
330.0,0.16,0.0,0.0,0.0,0.0
330.0,0.17,0.0,0.0,0.0,0.0
330.0,0.18,0.0,0.0,0.0,0.0
330.0,0.19,0.0,0.0,0.0,0.0
330.0,0.2,0.0,0.0,0.0,0.0
330.0,0.21,0.0,0.0,0.0,0.0
330.0,0.22,0.0,0.0,0.0,0.0
330.0,0.23,0.0,0.0,0.0,0.0
330.0,0.24,0.0,0.0,0.0,0.0
330.0,0.25,0.0,0.0,0.0,0.0
330.0,0.26,0.0,0.0,0.0,0.0
330.0,0.27,0.0,0.0,0.0,0.0
330.0,0.28,0.0,0.0,0.0,0.0
330.0,0.29,0.0,0.0,0.0,0.0
330.0,0.3,6.057161346607547,0.7777573459039901,-0.637091407392437,0.8823679465359434
330.0,0.31,5.574461023145979,1.2514231426638054,0.6288884523853193,-0.19857658886080945
330.0,0.32,6.048730217577165,0.7859517619998642,-0.42155645151909255,0.40972080479370315
330.0,0.33,0.0,0.0,0.0,0.0
330.0,0.34,0.0,0.0,0.0,0.0
330.0,0.35000000000000003,0.0,0.0,0.0,0.0
330.0,0.36,0.0,0.0,0.0,0.0
330.0,0.37,0.0,0.0,0.0,0.0
330.0,0.38,0.0,0.0,0.0,0.0
330.0,0.39,0.0,0.0,0.0,0.0
330.0,0.4,0.0,0.0,0.0,0.0
330.0,0.41,0.0,0.0,0.0,0.0
330.0,0.42,0.0,0.0,0.0,0.0
330.0,0.43,0.0,0.0,0.0,0.0
330.0,0.44,0.0,0.0,0.0,0.0
330.0,0.45,0.0,0.0,0.0,0.0
330.0,0.46,0.0,0.0,0.0,0.0
330.0,0.47,6.310928055136239,1.0857292596713413,-0.5285624513439178,0.07391348010541637
330.0,0.48,0.0,0.0,0.0,0.0
330.0,0.49,0.0,0.0,0.0,0.0
330.0,0.5,0.0,0.0,0.0,0.0
331.0,0.0,0.0,0.0,0.0,0.0
331.0,0.01,0.0,0.0,0.0,0.0
331.0,0.02,0.0,0.0,0.0,0.0
331.0,0.03,0.0,0.0,0.0,0.0
331.0,0.04,0.0,0.0,0.0,0.0
331.0,0.05,0.0,0.0,0.0,0.0
331.0,0.06,0.0,0.0,0.0,0.0
331.0,0.07,0.0,0.0,0.0,0.0
331.0,0.08,0.0,0.0,0.0,0.0
331.0,0.09,0.0,0.0,0.0,0.0
331.0,0.1,0.0,0.0,0.0,0.0
331.0,0.11,0.0,0.0,0.0,0.0
331.0,0.12,0.0,0.0,0.0,0.0
331.0,0.13,0.0,0.0,0.0,0.0
331.0,0.14,0.0,0.0,0.0,0.0
331.0,0.15,5.132577893334553,9.351094009493007,-0.4652763632570285,1.0402865235781624
331.0,0.16,0.0,0.0,0.0,0.0
331.0,0.17,0.0,0.0,0.0,0.0
331.0,0.18,0.0,0.0,0.0,0.0
331.0,0.19,0.0,0.0,0.0,0.0
331.0,0.2,0.0,0.0,0.0,0.0
331.0,0.21,0.0,0.0,0.0,0.0
331.0,0.22,0.0,0.0,0.0,0.0
331.0,0.23,0.0,0.0,0.0,0.0
331.0,0.24,0.0,0.0,0.0,0.0
331.0,0.25,0.0,0.0,0.0,0.0
331.0,0.26,0.0,0.0,0.0,0.0
331.0,0.27,0.0,0.0,0.0,0.0
331.0,0.28,0.0,0.0,0.0,0.0
331.0,0.29,0.0,0.0,0.0,0.0
331.0,0.3,0.0,0.0,0.0,0.0
331.0,0.31,0.0,0.0,0.0,0.0
331.0,0.32,0.0,0.0,0.0,0.0
331.0,0.33,0.0,0.0,0.0,0.0
331.0,0.34,0.0,0.0,0.0,0.0
331.0,0.35000000000000003,0.0,0.0,0.0,0.0
331.0,0.36,0.0,0.0,0.0,0.0
331.0,0.37,0.0,0.0,0.0,0.0
331.0,0.38,0.0,0.0,0.0,0.0
331.0,0.39,0.0,0.0,0.0,0.0
331.0,0.4,0.0,0.0,0.0,0.0
331.0,0.41,0.0,0.0,0.0,0.0
331.0,0.42,0.0,0.0,0.0,0.0
331.0,0.43,0.0,0.0,0.0,0.0
331.0,0.44,0.0,0.0,0.0,0.0
331.0,0.45,0.0,0.0,0.0,0.0
331.0,0.46,0.0,0.0,0.0,0.0
331.0,0.47,0.0,0.0,0.0,0.0
331.0,0.48,0.0,0.0,0.0,0.0
331.0,0.49,0.0,0.0,0.0,0.0
331.0,0.5,0.0,0.0,0.0,0.0
332.0,0.0,0.0,0.0,0.0,0.0
332.0,0.01,0.0,0.0,0.0,0.0
332.0,0.02,0.0,0.0,0.0,0.0
332.0,0.03,0.0,0.0,0.0,0.0
332.0,0.04,0.0,0.0,0.0,0.0
332.0,0.05,0.0,0.0,0.0,0.0
332.0,0.06,0.0,0.0,0.0,0.0
332.0,0.07,0.0,0.0,0.0,0.0
332.0,0.08,0.0,0.0,0.0,0.0
332.0,0.09,0.0,0.0,0.0,0.0
332.0,0.1,0.0,0.0,0.0,0.0
332.0,0.11,0.0,0.0,0.0,0.0
332.0,0.12,4.02903672502423,7.105985189402913,1.151668318329347,0.45090218394622233
332.0,0.13,0.0,0.0,0.0,0.0
332.0,0.14,0.0,0.0,0.0,0.0
332.0,0.15,0.0,0.0,0.0,0.0
332.0,0.16,0.0,0.0,0.0,0.0
332.0,0.17,0.0,0.0,0.0,0.0
332.0,0.18,0.0,0.0,0.0,0.0
332.0,0.19,0.0,0.0,0.0,0.0
332.0,0.2,0.0,0.0,0.0,0.0
332.0,0.21,0.0,0.0,0.0,0.0
332.0,0.22,0.0,0.0,0.0,0.0
332.0,0.23,0.0,0.0,0.0,0.0
332.0,0.24,0.0,0.0,0.0,0.0
332.0,0.25,0.0,0.0,0.0,0.0
332.0,0.26,0.0,0.0,0.0,0.0
332.0,0.27,0.0,0.0,0.0,0.0
332.0,0.28,0.0,0.0,0.0,0.0
332.0,0.29,0.0,0.0,0.0,0.0
332.0,0.3,4.788116015605878,7.610378162857014,-0.5632582868031654,-0.3449931299658415
332.0,0.31,0.0,0.0,0.0,0.0
332.0,0.32,0.0,0.0,0.0,0.0
332.0,0.33,0.0,0.0,0.0,0.0
332.0,0.34,0.0,0.0,0.0,0.0
332.0,0.35000000000000003,4.673689048711952,7.022770038982937,0.8043323792493767,0.781612815513977
332.0,0.36,0.0,0.0,0.0,0.0
332.0,0.37,0.0,0.0,0.0,0.0
332.0,0.38,4.161712557419025,7.453401992190863,-0.1173175045544686,-1.5905922619240132
332.0,0.39,4.731048199104855,7.6140552266504615,-0.8995515596485923,-0.900908181623664
332.0,0.4,0.0,0.0,0.0,0.0
332.0,0.41,0.0,0.0,0.0,0.0
332.0,0.42,0.0,0.0,0.0,0.0
332.0,0.43,0.0,0.0,0.0,0.0
332.0,0.44,0.0,0.0,0.0,0.0
332.0,0.45,4.188927052713184,7.4751849618921415,1.5583908543113514,-0.17491522384614155
332.0,0.46,4.728404218872022,7.006185191122948,-0.8187570265511566,-0.13351421032528113
332.0,0.47,4.201770448341201,7.484602805031791,0.6421697814008522,0.47089215698250636
332.0,0.48,0.0,0.0,0.0,0.0
332.0,0.49,0.0,0.0,0.0,0.0
332.0,0.5,0.0,0.0,0.0,0.0
333.0,0.0,0.0,0.0,0.0,0.0
333.0,0.01,0.0,0.0,0.0,0.0
333.0,0.02,0.0,0.0,0.0,0.0
333.0,0.03,7.115028925641727,4.181879123747542,0.7899344078211179,-0.5249264243143874
333.0,0.04,0.0,0.0,0.0,0.0
333.0,0.05,0.0,0.0,0.0,0.0
333.0,0.06,0.0,0.0,0.0,0.0
333.0,0.07,0.0,0.0,0.0,0.0
333.0,0.08,0.0,0.0,0.0,0.0
333.0,0.09,0.0,0.0,0.0,0.0
333.0,0.1,0.0,0.0,0.0,0.0
333.0,0.11,0.0,0.0,0.0,0.0
333.0,0.12,0.0,0.0,0.0,0.0
333.0,0.13,0.0,0.0,0.0,0.0
333.0,0.14,0.0,0.0,0.0,0.0
333.0,0.15,0.0,0.0,0.0,0.0
333.0,0.16,0.0,0.0,0.0,0.0
333.0,0.17,0.0,0.0,0.0,0.0
333.0,0.18,0.0,0.0,0.0,0.0
333.0,0.19,0.0,0.0,0.0,0.0
333.0,0.2,0.0,0.0,0.0,0.0
333.0,0.21,0.0,0.0,0.0,0.0
